tid,pid,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary
8729,8729,44,Self-emp-not-inc,208277,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,45,United-States,<=50K
8730,8730,40,Private,337456,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K
8731,8731,55,Private,172666,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
8732,8732,29,Self-emp-not-inc,32280,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,45,United-States,<=50K
8733,8733,33,Private,194901,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
8734,8734,32,Private,173730,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
8735,8735,45,Local-gov,153312,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,10,United-States,>50K
8736,8736,23,Private,274797,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
8737,8737,31,Private,359249,Assoc-voc,11,Never-married,Protective-serv,Own-child,Black,Male,0,0,40,United-States,<=50K
8738,8738,22,Private,152744,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
8739,8739,59,Private,188041,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
8740,8740,32,Private,97723,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K
8741,8741,49,State-gov,354529,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
8742,8742,22,Private,249727,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
8743,8743,26,Private,189590,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K
8744,8744,23,State-gov,298871,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
8745,8745,55,Self-emp-not-inc,205296,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K
8746,8746,47,Private,303637,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,>50K
8747,8747,44,Private,242861,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
8748,8748,27,Private,37599,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K
8749,8749,40,State-gov,199381,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,37,United-States,>50K
8750,8750,32,Self-emp-not-inc,56328,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,8,United-States,>50K
8751,8751,20,Private,256211,Some-college,10,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
8752,8752,84,Local-gov,163685,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,33,United-States,<=50K
8753,8753,40,Private,266084,Some-college,10,Divorced,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K
8754,8754,37,Private,161111,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
8755,8755,44,Private,199031,Some-college,10,Divorced,Transport-moving,Own-child,White,Male,0,1380,40,United-States,<=50K
8756,8756,47,Private,166634,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Germany,<=50K
8757,8757,62,Self-emp-not-inc,204085,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
8758,8758,47,Private,464945,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
8759,8759,44,Local-gov,174684,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
8760,8760,26,Local-gov,166295,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,41,United-States,<=50K
8761,8761,36,Private,220511,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
8762,8762,52,Private,246936,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
8763,8763,33,Private,104509,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
8764,8764,33,Private,252168,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
8765,8765,25,Private,92093,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K
8766,8766,62,Private,88055,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
8767,8767,38,Private,129591,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
8768,8768,46,Private,142719,HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States,<=50K
8769,8769,46,Private,128796,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
8770,8770,38,Private,115336,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,70,United-States,<=50K
8771,8771,52,Private,190333,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
8772,8772,63,Self-emp-not-inc,179444,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,15,United-States,<=50K
8773,8773,49,Private,218676,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,<=50K
8774,8774,17,Local-gov,148194,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,<=50K
8775,8775,33,Private,184833,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
8776,8776,70,Self-emp-not-inc,280639,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,2329,0,20,United-States,<=50K
8777,8777,19,Private,217769,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
8778,8778,61,Private,56009,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
8779,8779,33,Private,255334,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,>50K
8780,8780,29,Private,349154,10th,6,Separated,Farming-fishing,Unmarried,White,Female,0,0,40,Guatemala,<=50K
8781,8781,40,Local-gov,24763,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,6849,0,40,United-States,<=50K
8782,8782,43,State-gov,41834,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,>50K
8783,8783,24,Private,113466,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
8784,8784,29,Private,130856,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
8785,8785,61,Self-emp-not-inc,268797,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,17,United-States,<=50K
8786,8786,48,Private,202117,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K
8787,8787,19,Private,280146,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
8788,8788,30,Private,70377,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
8789,8789,24,Private,236696,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
8790,8790,39,Local-gov,222572,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,43,United-States,<=50K
8791,8791,46,Self-emp-inc,110702,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,2036,0,60,United-States,<=50K
8792,8792,40,Private,96129,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,>50K
8793,8793,27,Local-gov,200492,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
8794,8794,25,Private,193820,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
8795,8795,31,Private,454508,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,2001,40,United-States,<=50K
8796,8796,58,Private,220789,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
8797,8797,33,Private,101345,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,42,Canada,>50K
8798,8798,40,Private,140559,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K
8799,8799,40,Self-emp-inc,64885,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,>50K
8800,8800,31,Private,402361,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
8801,8801,33,Private,143582,HS-grad,9,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,48,China,<=50K
8802,8802,49,Private,185385,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
8803,8803,24,Private,112706,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
8804,8804,46,Private,130364,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
8805,8805,58,Local-gov,147428,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
8806,8806,20,Private,205895,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
8807,8807,43,Private,153160,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
8808,8808,48,Self-emp-not-inc,167918,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,India,<=50K
8809,8809,41,Private,195661,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,54,United-States,<=50K
8810,8810,27,State-gov,146243,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
8811,8811,52,Local-gov,246197,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
8812,8812,52,Local-gov,192563,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,<=50K
8813,8813,19,Private,244115,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K
8814,8814,39,Local-gov,98587,Some-college,10,Divorced,Prof-specialty,Own-child,White,Female,0,0,45,United-States,<=50K
8815,8815,47,Private,145886,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
8816,8816,27,Private,244315,HS-grad,9,Divorced,Craft-repair,Other-relative,Other,Male,0,0,40,United-States,<=50K
8817,8817,48,Private,192779,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
8818,8818,50,Private,209464,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
8819,8819,60,Private,25141,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
8820,8820,28,Private,405793,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
8821,8821,47,Federal-gov,53498,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
8822,8822,40,Self-emp-not-inc,162312,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,66,South,<=50K
8823,8823,37,Private,277022,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Female,3887,0,40,Nicaragua,<=50K
8824,8824,41,State-gov,109762,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
8825,8825,38,Private,123031,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,48,Trinadad&Tobago,<=50K
8826,8826,46,Federal-gov,119890,Assoc-voc,11,Separated,Tech-support,Not-in-family,Other,Female,0,0,30,United-States,<=50K
8827,8827,21,Self-emp-not-inc,409230,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
8828,8828,44,Private,223308,Masters,14,Separated,Sales,Unmarried,White,Female,0,0,48,United-States,<=50K
8829,8829,47,Self-emp-not-inc,119199,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,>50K
8830,8830,42,Local-gov,351161,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
8831,8831,56,Private,174533,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
8832,8832,32,Private,324386,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
8833,8833,24,Private,126568,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,33,United-States,<=50K
8834,8834,26,Private,275703,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
8835,8835,36,Self-emp-not-inc,219611,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,2174,0,50,United-States,<=50K
8836,8836,49,Private,200471,11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,<=50K
8837,8837,65,Private,155261,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
8838,8838,73,State-gov,74040,7th-8th,4,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
8839,8839,34,Private,226296,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
8840,8840,22,Private,211968,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
8841,8841,49,Local-gov,126446,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
8842,8842,25,Private,262885,11th,7,Never-married,Other-service,Unmarried,Black,Female,0,0,32,United-States,<=50K
8843,8843,39,Private,188069,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,<=50K
8844,8844,19,Private,113546,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,56,United-States,<=50K
8845,8845,24,Private,227070,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
8846,8846,34,Private,136997,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
8847,8847,21,Private,212407,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
8848,8848,43,Private,197810,Masters,14,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
8849,8849,39,Private,141802,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
8850,8850,33,Self-emp-not-inc,124187,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Black,Male,0,0,32,United-States,<=50K
8851,8851,19,Private,201743,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,26,United-States,<=50K
8852,8852,17,Private,156736,10th,6,Never-married,Sales,Unmarried,White,Female,0,0,12,United-States,<=50K
8853,8853,43,Self-emp-not-inc,47261,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
8854,8854,62,Private,150693,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,<=50K
8855,8855,53,Local-gov,233734,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K
8856,8856,45,State-gov,35969,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
8857,8857,47,Private,159550,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
8858,8858,30,Private,190823,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
8859,8859,53,Private,213378,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,33,United-States,<=50K
8860,8860,24,Private,257500,HS-grad,9,Separated,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K
8861,8861,41,Local-gov,488706,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
8862,8862,58,Local-gov,239405,5th-6th,3,Divorced,Other-service,Other-relative,Black,Female,0,0,40,Haiti,<=50K
8863,8863,27,Federal-gov,105189,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,4865,0,50,United-States,<=50K
8864,8864,63,State-gov,109735,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
8865,8865,50,Private,172942,Some-college,10,Divorced,Other-service,Own-child,White,Male,0,0,28,United-States,<=50K
8866,8866,43,Local-gov,209899,Masters,14,Never-married,Tech-support,Not-in-family,Black,Female,8614,0,47,United-States,>50K
8867,8867,29,Self-emp-inc,87745,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
8868,8868,41,Private,187881,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3942,0,40,United-States,<=50K
8869,8869,55,Private,234125,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
8870,8870,36,Private,272944,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
8871,8871,23,Local-gov,129232,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
8872,8872,22,Private,100345,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,13550,0,55,United-States,>50K
8873,8873,58,Self-emp-not-inc,195835,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
8874,8874,25,Private,251854,11th,7,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
8875,8875,40,Private,103474,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
8876,8876,38,Private,22042,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,<=50K
8877,8877,37,Private,343721,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
8878,8878,19,Private,232368,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
8879,8879,55,Private,174478,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,29,United-States,<=50K
8880,8880,55,Private,282023,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
8881,8881,28,Private,274690,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
8882,8882,53,Private,251675,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador,<=50K
8883,8883,60,Private,128367,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,3325,0,42,United-States,<=50K
8884,8884,32,Private,37380,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
8885,8885,34,Private,173730,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
8886,8886,49,Private,353824,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
